SIPRI Transfers Database 


 Database search results for buyer 'All Countries' and seller  'All Countries' and the years from 2011 to 2021 - (created: 11-03-2023)

Deal ID;Seller;Buyer;Designation;Description;Armament category;Order date;Order date is estimate;Numbers delivered;Numbers delivered is estimate;Delivery year;Delivery year is estimate;Status;SIPRI estimate;TIV deal unit;TIV delivery values;Local production
35410;Russia;Peru;Mi-8MT/Mi-17;transport helicopter;Aircraft;2010;No;6;No;2011;No;New;6.7500;6.7500;40.5;No
50832;Switzerland;Venezuela;GDM-008 35mm;CIWS;Naval weapons;2006;Yes;4;No;2011;No;New;4.0000;4.0000;16;No
52940;Russia;Venezuela;BM-21 Grad 122mm;self-propelled MRL;Artillery;2009;Yes;24;Yes;2011;No;Second hand;0.4500;0.18;4.32;No
50194;Italy;Venezuela;Compact 76mm;naval gun;Naval weapons;2006;Yes;4;No;2011;No;New;2.5000;2.5000;10;No
34460;China;Sudan;Type-63 107mm;towed MRL;Artillery;2000;Yes;10;Yes;2013;No;New;0.0500;0.0500;0.5;Yes
35936;South Korea;Indonesia;KH-178 105mm;towed gun;Artillery;2010;Yes;54;Yes;2011;No;New;0.6000;0.6000;32.4;No
36418;France;China;PC2.5;diesel engine;Engines;2005;Yes;4;No;2011;No;New;3.0000;3.0000;12;Yes
35684;Russia;Viet Nam;Project-10412/Svetlyak;patrol craft;Ships;2007;No;2;No;2011;No;New;24.0000;24.0000;48;No
50502;Russia;Algeria;Su-30MK;FGA aircraft;Aircraft;2010;No;10;Yes;2011;No;New;55.0000;55.0000;550;No
51425;Israel;Dominican Republic;EL/M-2106NG;air search radar;Sensors;2010;Yes;2;Yes;2011;Yes;New;6.0000;6.0000;12;No
53261;Spain;Chile;C-295MPA;ASW aircraft;Aircraft;2007;No;2;No;2011;No;New;27.5000;27.5000;55;No
30824;United States;Canada;C-130J-30 Hercules;transport aircraft;Aircraft;2008;Yes;8;No;2011;No;New;37.5000;37.5000;300;Yes
51138;United States;Switzerland;C-9;diesel engine;Engines;2009;Yes;4;Yes;2012;No;New;0.0800;0.0800;0.32;No
40005;Israel;India;Heron;MP UAV;Aircraft;2010;No;2;Yes;2011;Yes;New;7.5000;7.5000;15;No
52297;Denmark;Brunei;Scanter-4100;air/sea search radar;Sensors;2007;Yes;3;No;2011;No;New;4.7500;4.7500;14.25;No
35584;Ukraine;Pakistan;6TD;diesel engine;Engines;2002;No;25;Yes;2012;No;New;0.3000;0.3000;7.5;No
50183;Russia;Jordan;Igla-S;portable SAM;Missiles;2007;No;500;Yes;2011;Yes;New;0.0800;0.0800;40;No
39146;United States;Jordan;6V-53;diesel engine;Engines;2005;Yes;100;Yes;2011;No;New;0.0400;0.0400;4;No
54456;Russia;Azerbaijan;Mi-8MT/Mi-17;transport helicopter;Aircraft;2010;Yes;15;Yes;2011;No;New;6.7500;6.7500;101.25;No
53782;France;Ecuador;AS-350/AS-550 Fennec;light helicopter;Aircraft;2010;No;2;No;2011;No;New;0.9000;0.9000;1.8;No
52583;Ukraine;Uganda;V-601;SAM;Missiles;2008;No;75;Yes;2011;Yes;Second hand;0.1200;0.048;3.6;No
39228;Netherlands;Venezuela;MIRADOR;EO search/fire control;Sensors;2006;No;4;No;2011;No;New;2.5000;2.5000;10;No
35897;Spain;Venezuela;BVL;OPV;Ships;2005;No;1;No;2011;No;New;23.5000;23.5000;23.5;Yes
51938;United States;Jordan;Cessna-208 Caravan;light transport ac;Aircraft;2009;No;1;Yes;2011;No;New;1.0000;1.0000;1;No
39453;United States;Romania;AE-2100;turboprop;Engines;2006;Yes;4;Yes;2011;No;New;1.5000;1.5000;6;No
51283;Italy;Algeria;A-109K;light helicopter;Aircraft;2009;No;10;Yes;2011;No;New;2.7500;2.7500;27.5;No
35100;Netherlands;Saudi Arabia;SQUIRE;ground surv radar;Sensors;2009;No;25;Yes;2011;Yes;New;0.5000;0.5000;12.5;No
37122;Germany;Saudi Arabia;IRIS-T;BVRAAM;Missiles;2009;No;350;Yes;2011;Yes;New;0.2000;0.2000;70;No
37078;Germany;Turkey;MT-881;diesel engine;Engines;2001;Yes;40;Yes;2011;No;New;0.1800;0.1800;7.2;No
28132;United States;Turkey;F-16C Block-50/52;FGA aircraft;Aircraft;2007;No;6;Yes;2011;No;New;31.0000;31.0000;186;Yes
35802;Italy;India;TMX;fire control radar;Sensors;2001;Yes;2;No;2011;No;New;4.5000;4.5000;9;Yes
31847;Russia;India;T-90S;tank;Armoured vehicles;2007;No;80;Yes;2011;No;New;4.0000;4.0000;320;No
31847;Russia;India;T-90S;tank;Armoured vehicles;2007;No;83;Yes;2012;No;New;4.0000;4.0000;332;No
36378;United States;Italy;HELRAS;ASW sonar;Sensors;2003;No;1;Yes;2011;No;New;1.9000;1.9000;1.9;No
38810;Israel;Singapore;EL/W-2085;AEW radar;Sensors;2007;No;1;No;2011;No;New;35.0000;35.0000;35;No
51216;Israel;South Korea;EL/M-2080 Green Pine;air search radar;Sensors;2009;No;2;No;2012;No;New;17.5000;17.5000;35;No
51437;United States;South Africa;Paveway;guided bomb;Missiles;2010;No;25;Yes;2012;Yes;New;0.0200;0.0200;0.5;No
40162;United States;Taiwan;Patriot Configuration-3;SAM/ABM system;Air defence systems;2009;No;2;Yes;2012;No;New;55.0000;55.0000;110;No
40162;United States;Taiwan;Patriot Configuration-3;SAM/ABM system;Air defence systems;2009;No;1;Yes;2011;No;New;55.0000;55.0000;55;No
53325;United States;Afghanistan;HMMWV Up-Armoured;APV;Armoured vehicles;2011;No;744;Yes;2012;No;New;0.1400;0.1400;104.16;No
28902;United States;Australia;RIM-162 ESSM;SAM;Missiles;2002;No;30;Yes;2012;No;New;0.4000;0.4000;12;Yes
52100;United States;Iraq;M-109A5 155mm;self-propelled gun;Artillery;2010;No;44;Yes;2011;No;Second hand;1.2500;0.5;22;No
54037;South Africa;India;Casspir-6;APC;Armoured vehicles;2009;Yes;20;Yes;2011;No;New;0.2200;0.2200;4.4;Yes
50368;France;Slovenia;Ground Master-400;air search radar;Sensors;2008;No;2;No;2011;No;New;13.0000;13.0000;26;No
39626;United States;South Korea;AIM-9X Sidewinder;BVRAAM;Missiles;2008;Yes;2;No;2011;No;New;0.1800;0.1800;0.36;No
36972;United States;Kazakhstan;UH-1H Huey-2;helicopter;Aircraft;2011;No;1;No;2012;No;New;3.1000;3.1000;3.1;No
50046;Italy;Morocco;MU90 IMPACT;ASW torpedo;Missiles;2008;Yes;10;Yes;2011;Yes;New;0.5000;0.5000;5;No
50046;Italy;Morocco;MU90 IMPACT;ASW torpedo;Missiles;2008;Yes;15;Yes;2012;Yes;New;0.5000;0.5000;7.5;No
54589;United States;Kuwait;JDAM;guided bomb;Missiles;2009;No;51;Yes;2011;Yes;New;0.0200;0.0200;1.02;No
50354;United States;Iraq;M-1A1 Abrams;tank;Armoured vehicles;2008;Yes;68;Yes;2011;No;New;4.0000;4.0000;272;No
50354;United States;Iraq;M-1A1 Abrams;tank;Armoured vehicles;2008;Yes;9;Yes;2012;No;New;4.0000;4.0000;36;No
55074;Canada;Poland;PW100;turboprop/turboshaft;Engines;2012;No;6;No;2012;No;New;1.0000;1.0000;6;No
55073;Spain;Poland;C-295;transport aircraft;Aircraft;2012;No;3;No;2012;No;New;12.0000;12.0000;36;No
53515;Netherlands;Venezuela;Stan Lander-5612;landing ship;Ships;2009;No;2;No;2012;No;New;14.0000;14.0000;28;No
52300;France;Mexico;EC725 Super Cougar;transport helicopter;Aircraft;2010;No;1;No;2012;No;New;7.5000;7.5000;7.5;No
50904;France;Mexico;EC725 Super Cougar;transport helicopter;Aircraft;2009;No;4;No;2012;No;New;7.5000;7.5000;30;No
38340;United States;Mexico;CT7;turboprop;Engines;2009;Yes;2;Yes;2011;No;New;0.6000;0.6000;1.2;No
38344;United States;Mexico;APS-143(V);MP aircraft radar;Sensors;2010;No;3;No;2012;No;New;2.5000;2.5000;7.5;No
30387;France;Australia;EC-665 Tiger;combat helicopter;Aircraft;2001;No;3;No;2011;No;New;11.5000;11.5000;34.5;Yes
52594;Sweden;Croatia;DI-12;diesel engine;Engines;2007;No;2;Yes;2012;No;New;0.0800;0.0800;0.16;No
52966;Norway;Croatia;Protector;APC turret;Other;2008;Yes;26;Yes;2012;No;New;0.0500;0.0500;1.3;No
52595;Sweden;Croatia;DI-12;diesel engine;Engines;2008;No;42;Yes;2012;No;New;0.0800;0.0800;3.36;No
52379;Finland;Croatia;AMV;APC;Armoured vehicles;2008;No;42;Yes;2012;No;New;0.3200;0.3200;13.44;Yes
36292;Finland;Croatia;AMV;APC;Armoured vehicles;2007;No;2;Yes;2012;No;New;0.3200;0.3200;0.64;Yes
40335;Germany;South Korea;MIM-104A Patriot;SAM;Missiles;2007;Yes;83;Yes;2011;Yes;Second hand;0.7500;0.3;24.9;No
39401;Russia;China;Mineral;sea search radar;Sensors;2004;Yes;4;No;2012;No;New;5.0000;5.0000;20;Yes
39401;Russia;China;Mineral;sea search radar;Sensors;2004;Yes;2;No;2011;No;New;5.0000;5.0000;10;Yes
51105;Italy;Pakistan;Falco;UAV;Aircraft;2009;No;13;Yes;2011;No;New;0.2000;0.2000;2.6;Yes
37797;United States;Bulgaria;AE-2100;turboprop;Engines;2006;No;2;No;2011;No;New;1.5000;1.5000;3;No
53172;United States;Philippines;Hamilton;OPV;Ships;2011;No;1;No;2011;Yes;Second hand;135.0000;54;54;No
34601;China;Pakistan;PL-12;BVRAAM;Missiles;2006;Yes;50;Yes;2013;Yes;New;0.4000;0.4000;20;No
37396;Italy;Norway;Super Rapid 76mm;naval gun;Naval weapons;2000;Yes;1;No;2011;No;New;2.7500;2.7500;2.75;No
21044;United Kingdom;India;Hawk-100;trainer/combat ac;Aircraft;2004;No;16;Yes;2012;No;New;10.0000;10.0000;160;Yes
37231;United States;Singapore;F-15E Strike Eagle;FGA aircraft;Aircraft;2007;No;5;Yes;2012;No;New;70.0000;70.0000;350;No
54446;United States;UAE;CBU-97 SFW;guided bomb;Missiles;2010;Yes;125;Yes;2012;Yes;New;0.1500;0.1500;18.75;No
53496;Ukraine;India;AI-20;turboprop;Engines;2009;No;12;Yes;2012;No;New;1.4000;1.4000;16.8;No
40075;United States;UAE;AGM-114L HELLFIRE;anti-tank missile;Missiles;2009;No;631;Yes;2012;Yes;New;0.0700;0.0700;44.17;No
38508;Italy;Turkey;Super Rapid 76mm;naval gun;Naval weapons;2005;Yes;1;No;2011;No;New;2.7500;2.7500;2.75;No
40247;Netherlands;Turkey;SMART;air search radar;Sensors;2007;No;1;No;2011;No;New;12.5000;12.5000;12.5;No
40248;Netherlands;Turkey;STING;fire control radar;Sensors;2007;No;1;No;2011;No;New;4.7500;4.7500;4.75;No
38509;United States;Turkey;LM-2500;gas turbine;Engines;2007;Yes;1;No;2011;No;New;7.0000;7.0000;7;No
50190;Germany;Turkey;MTU-595;diesel engine;Engines;2008;No;2;No;2011;No;New;2.0000;2.0000;4;No
36008;United States;Turkey;RIM-116A RAM;SAM;Missiles;2007;Yes;25;Yes;2011;No;New;0.1400;0.1400;3.5;No
52526;Russia;Azerbaijan;S-300PMU2 Favorit;SAM system;Air defence systems;2010;No;2;Yes;2011;No;New;55.0000;55.0000;110;No
53589;Russia;Azerbaijan;48N6;SAM;Missiles;2010;No;200;Yes;2011;No;New;1.1000;1.1000;220;No
52891;Iran;Venezuela;Mohajer;UAV;Aircraft;2007;Yes;3;Yes;2012;No;New;0.1000;0.1000;0.3;Yes
50621;Russia;Venezuela;T-72M1;tank;Armoured vehicles;2009;No;42;No;2012;No;Second hand but modernized;2.6000;1.716;72.072;No
31971;Russia;Algeria;S-300PMU2 Favorit;SAM system;Air defence systems;2006;Yes;2;Yes;2011;Yes;New;55.0000;55.0000;110;No
39907;Russia;China;D-30;turbofan;Engines;2009;No;23;Yes;2012;Yes;New;3.0000;3.0000;69;No
53081;Russia;Algeria;48N6;SAM;Missiles;2006;No;150;Yes;2011;No;New;1.1000;1.1000;165;No
53915;Russia;Algeria;Garpun;sea search radar;Sensors;2007;Yes;1;No;2012;No;New;5.0000;5.0000;5;No
50349;United States;Morocco;AIM-9L Sidewinder;SRAAM;Missiles;2008;Yes;20;Yes;2012;No;New;0.1100;0.1100;2.2;No
54057;United States;Iraq;Cougar;APC;Armoured vehicles;2011;No;9;Yes;2012;No;New;0.3000;0.3000;2.7;No
37789;Canada;Portugal;PW100;turboprop/turboshaft;Engines;2006;No;4;Yes;2011;No;New;1.0000;1.0000;4;No
53504;Italy;Mexico;C-27J Spartan;transport aircraft;Aircraft;2011;No;1;No;2011;No;New;16.0000;16.0000;16;No
53504;Italy;Mexico;C-27J Spartan;transport aircraft;Aircraft;2011;No;3;Yes;2012;No;New;16.0000;16.0000;48;No
53781;United States;Thailand;Bell-214;helicopter;Aircraft;2010;Yes;2;No;2011;No;Second hand;4.0000;1.6;3.2;No
39498;Netherlands;Chile;F-16C;FGA aircraft;Aircraft;2009;No;12;No;2011;No;Second hand;28.5000;11.4;136.8;No
52204;Russia;South Sudan;Mi-8MT/Mi-17;transport helicopter;Aircraft;2007;No;9;No;2011;No;New;6.7500;6.7500;60.75;No
50358;United States;Iraq;Bell-407;light helicopter;Aircraft;2009;No;15;No;2012;No;New;1.1000;1.1000;16.5;No
35038;United States;Japan;LM-2500;gas turbine;Engines;1988;Yes;4;No;2011;No;New;7.0000;7.0000;28;Yes
51128;United Kingdom;Norway;Sting Ray;ASW torpedo;Missiles;2009;No;100;Yes;2011;Yes;New;0.4000;0.4000;40;No
40366;South Africa;Norway;RSR-210N;air/sea search radar;Sensors;2007;No;1;Yes;2011;No;New;4.7500;4.7500;4.75;No
50735;Canada;Romania;HF SWR-503;sea search radar;Sensors;2008;No;1;Yes;2011;Yes;New;5.0000;5.0000;5;No
36506;United States;Romania;TPS-79 MMSR;air search radar;Sensors;2008;No;6;Yes;2011;Yes;New;6.0000;6.0000;36;No
35167;United States;Japan;RIM-162 ESSM;SAM;Missiles;2004;No;75;Yes;2011;No;New;0.4000;0.4000;30;Yes
53649;Ukraine;Ethiopia;T-72B;tank;Armoured vehicles;2011;No;99;No;2012;No;Second hand but modernized;2.6000;1.716;169.884;No
39001;United States;Saudi Arabia;ETS;anti-tank AV turret;Other;2009;Yes;15;Yes;2011;Yes;New;0.6000;0.6000;9;No
51519;United States;Saudi Arabia;LAV-25 turret;IFV turret;Other;2009;Yes;40;Yes;2011;No;New;0.6000;0.6000;24;No
51518;Belgium;Saudi Arabia;LCTS-90 90mm;tank turret;Other;2009;Yes;10;Yes;2011;Yes;New;0.7000;0.7000;7;No
52851;Netherlands;Chile;AIFV-APC;APC;Armoured vehicles;2010;No;6;No;2011;No;Second hand;0.3000;0.12;0.72;No
28425;Russia;India;PJ-10 BrahMos;anti-ship missile/SSM;Missiles;1998;Yes;10;Yes;2011;No;New;1.4000;1.4000;14;Yes
52220;Netherlands;Estonia;XA-180;APC;Armoured vehicles;2010;No;19;No;2012;No;Second hand;0.3000;0.12;2.28;No
36324;Netherlands;Latvia;Tripartite;MCM ship;Ships;2005;No;1;No;2011;No;Second hand;55.0000;22;22;No
51821;Russia;Uganda;Su-30MK;FGA aircraft;Aircraft;2010;No;2;No;2012;No;New;55.0000;55.0000;110;No
51821;Russia;Uganda;Su-30MK;FGA aircraft;Aircraft;2010;No;4;No;2011;No;New;55.0000;55.0000;220;No
35924;Spain;Kenya;Jasiri;OPV;Ships;2003;No;1;No;2012;No;New;31.0000;31.0000;31;No
51857;United States;Thailand;Enstrom-480;light helicopter;Aircraft;2010;No;10;No;2011;No;New;0.4000;0.4000;4;No
33142;Switzerland;China;Skyguard;fire control radar;Sensors;1995;Yes;10;Yes;2013;Yes;New;5.0000;5.0000;50;Yes
38599;Switzerland;China;GDF 35mm;AA gun;Air defence systems;1995;Yes;20;Yes;2013;Yes;New;0.7500;0.7500;15;Yes
54630;Spain;Kazakhstan;C-295;transport aircraft;Aircraft;2012;No;2;No;2013;No;New;12.0000;12.0000;24;No
50110;France;Saudi Arabia;Damocles;aircraft EO system;Sensors;2007;Yes;5;Yes;2012;Yes;New;1.0000;1.0000;5;No
50560;United States;Turkey;AAQ-33 Sniper;aircraft EO system;Sensors;2009;No;18;Yes;2012;Yes;New;1.0000;1.0000;18;No
37834;Germany;South Korea;MT-881;diesel engine;Engines;1998;Yes;75;Yes;2012;No;New;0.1800;0.1800;13.5;No
39785;Italy;Kuwait;Aspide;BVRAAM/SAM;Missiles;2007;No;50;Yes;2013;Yes;New;0.1800;0.1800;9;No
36002;France;Morocco;MF-2000;FGA aircraft;Aircraft;2005;No;27;Yes;2011;No;New;22.0000;22.0000;594;No
50573;United States;Taiwan;AGM-114K HELLFIRE;anti-tank missile;Missiles;2010;Yes;50;Yes;2012;Yes;New;0.0500;0.0500;2.5;No
50314;France;Morocco;Damocles;aircraft EO system;Sensors;2006;No;4;Yes;2011;No;New;1.0000;1.0000;4;No
31454;United States;Spain;SPG-62;fire control radar;Sensors;1996;Yes;2;No;2012;No;New;4.5000;4.5000;9;No
37277;United States;Spain;Caterpillar-3616;diesel engine;Engines;1996;Yes;2;No;2012;No;New;2.5000;2.5000;5;Yes
37083;South Africa;UAE;RG-31 Nyala;APC;Armoured vehicles;2007;No;12;Yes;2011;Yes;New;0.1800;0.1800;2.16;No
37276;United States;Spain;LM-2500;gas turbine;Engines;1996;No;2;No;2012;No;New;7.0000;7.0000;14;No
55009;New Zealand;United States;J52;turbojet;Engines;2012;No;20;No;2012;No;Second hand;1.1000;0.44;8.8;No
55377;Ukraine;Ethiopia;T-72B;tank;Armoured vehicles;2011;No;72;No;2011;No;Second hand;2.6000;1.04;74.88;No
50460;Israel;Azerbaijan;Hermes-450;UAV;Aircraft;2008;No;4;Yes;2013;Yes;New;2.0000;2.0000;8;No
52522;Israel;United States;Litening;aircraft EO system;Sensors;2010;No;25;Yes;2012;No;New;1.0000;1.0000;25;Yes
32380;Sweden;UAE;Giraffe AMB;air search radar;Sensors;2004;No;1;No;2011;No;New;7.5000;7.5000;7.5;No
37083;South Africa;UAE;RG-31 Nyala;APC;Armoured vehicles;2007;No;12;Yes;2012;Yes;New;0.1800;0.1800;2.16;No
36003;France;Morocco;MICA;BVRAAM;Missiles;2005;No;150;Yes;2011;No;New;0.4000;0.4000;60;No
54179;United States;Mexico;PC-9;trainer aircraft;Aircraft;2011;Yes;6;No;2012;No;New;1.6500;1.6500;9.9;No
54180;Canada;Mexico;PT6;turboprop/turboshaft;Engines;2011;Yes;6;Yes;2012;No;New;0.5000;0.5000;3;No
39598;United States;Singapore;AAQ-33 Sniper;aircraft EO system;Sensors;2006;Yes;5;Yes;2012;No;New;1.0000;1.0000;5;No
52370;United States;Egypt;BGM-71 TOW;anti-tank missile;Missiles;2009;No;1928;Yes;2012;Yes;New;0.0100;0.0100;19.28;No
52992;Israel;Azerbaijan;Aerostar;UAV;Aircraft;2010;No;2;Yes;2011;Yes;New;0.1000;0.1000;0.2;Yes
53505;United States;Mexico;AE-2100;turboprop;Engines;2011;No;2;Yes;2011;No;New;1.5000;1.5000;3;No
51319;Russia;Egypt;Mi-8MT/Mi-17;transport helicopter;Aircraft;2008;No;6;Yes;2011;Yes;New;6.7500;6.7500;40.5;No
51697;United States;Tunisia;C-130J-30 Hercules;transport aircraft;Aircraft;2010;No;1;No;2013;No;New;37.5000;37.5000;37.5;No
55952;Germany;Turkey;Leopard-2A4;tank;Armoured vehicles;2009;No;18;No;2011;No;Second hand;4.0000;1.6;28.8;No
54333;United States;Honduras;MX-7;light aircraft;Aircraft;2011;No;2;No;2011;No;New;0.1000;0.1000;0.2;No
39260;France;Saudi Arabia;AS565M Panther;helicopter;Aircraft;2006;Yes;3;Yes;2011;Yes;New;5.0000;5.0000;15;No
51432;France;Chile;VAP;APV;Armoured vehicles;2009;No;4;Yes;2011;Yes;New;0.1200;0.1200;0.48;No
54037;South Africa;India;Casspir-6;APC;Armoured vehicles;2009;Yes;140;Yes;2012;No;New;0.2200;0.2200;30.8;Yes
54481;Russia;India;YaMZ-238;diesel engine;Engines;2009;Yes;140;Yes;2012;No;New;0.0300;0.0300;4.2;Yes
37122;Germany;Saudi Arabia;IRIS-T;BVRAAM;Missiles;2009;No;350;Yes;2012;Yes;New;0.2000;0.2000;70;No
53350;Ukraine;Bolivia;AI-25;turbofan;Engines;2009;Yes;6;Yes;2011;Yes;New;0.6000;0.6000;3.6;No
34450;France;Spain;Mistral;portable SAM;Missiles;2007;No;66;Yes;2011;No;New;0.1000;0.1000;6.6;No
54070;Russia;Turkmenistan;Kh-35;anti-ship missile;Missiles;2008;Yes;8;Yes;2011;No;New;0.9000;0.9000;7.2;No
39643;China;Pakistan;PL-5E;SRAAM;Missiles;2006;Yes;70;Yes;2011;Yes;New;0.1100;0.1100;7.7;No
55238;Albania;Burkina Faso;PM-43 120mm;mortar;Artillery;2011;Yes;12;No;2011;No;Second hand;0.0500;0.02;0.24;No
52997;China;Pakistan;Azmat;corvette;Ships;2010;No;1;No;2012;No;New;65.0000;65.0000;65;Yes
54204;Canada;Indonesia;PW100;turboprop/turboshaft;Engines;2012;No;4;Yes;2012;No;New;1.0000;1.0000;4;No
50546;United States;Israel;GBU-39 SDB;guided bomb;Missiles;2008;No;450;Yes;2012;No;New;0.0200;0.0200;9;No
50150;France;Morocco;20PA6;diesel engine;Engines;2008;No;4;No;2012;No;New;4.0000;4.0000;16;No
40008;United States;Singapore;M-142 HIMARS;self-propelled MRL;Artillery;2008;No;6;Yes;2011;Yes;New;1.1000;1.1000;6.6;No
39986;France;Morocco;AASM Hammer;ASM;Missiles;2005;No;50;Yes;2011;No;New;0.2000;0.2000;10;No
21082;France;China;AS365/AS565 Panther;helicopter;Aircraft;1988;No;25;Yes;2012;No;New;3.2500;3.2500;81.25;Yes
39629;United States;Taiwan;AGM-65 Maverick;ASM;Missiles;2009;No;115;Yes;2012;Yes;New;0.1500;0.1500;17.25;No
52545;Germany;Kazakhstan;EC145;light helicopter;Aircraft;2010;No;2;Yes;2011;No;New;3.2500;3.2500;6.5;No
52861;China;Ghana;Type-062-1G/Lushun;patrol craft;Ships;2009;No;4;No;2011;No;New;14.0000;14.0000;56;No
27666;Russia;China;Kh-31A1;anti-ship missile/ARM;Missiles;1997;Yes;75;Yes;2011;Yes;New;0.9000;0.9000;67.5;Yes
53400;United States;Afghanistan;Cessna-208 Caravan;light transport ac;Aircraft;2011;No;20;Yes;2012;No;New;1.0000;1.0000;20;No
40075;United States;UAE;AGM-114L HELLFIRE;anti-tank missile;Missiles;2009;No;631;Yes;2013;Yes;New;0.0700;0.0700;44.17;No
15921;Sweden;Pakistan;RBS-70;portable SAM;Missiles;1985;Yes;50;Yes;2012;No;New;0.0800;0.0800;4;Yes
32631;Italy;Spain;RAN-12L/X;air/sea search radar;Sensors;1996;Yes;1;No;2012;No;New;3.0000;3.0000;3;No
55568;Germany;France;MTU-4000;diesel engine;Engines;2005;Yes;4;No;2012;No;New;2.0000;2.0000;8;No
50899;Russia;Venezuela;S-125 Pechora-2M;SAM system;Air defence systems;2008;Yes;3;Yes;2011;No;New;30.0000;30.0000;90;No
52409;Ukraine;Myanmar;AI-25;turbofan;Engines;2009;No;12;Yes;2011;No;New;0.6000;0.6000;7.2;No
36393;United States;South Korea;LM-500;gas turbine;Engines;2005;Yes;14;No;2011;No;New;2.0000;2.0000;28;No
54600;United States;Switzerland;Centaur;light aircraft/UAV;Aircraft;2012;No;1;No;2012;No;New;0.5000;0.5000;0.5;No
53243;Israel;Colombia;RecceLite;aircraft recce system;Sensors;2007;Yes;2;Yes;2011;Yes;New;4.0000;4.0000;8;No
54631;Canada;Kazakhstan;PW100;turboprop/turboshaft;Engines;2012;No;4;Yes;2013;No;New;1.0000;1.0000;4;No
52054;Netherlands;Jordan;M-109A1 155mm;self-propelled gun;Artillery;2010;No;71;No;2012;No;Second hand;1.1000;0.44;31.24;No
30680;United States;Australia;AGM-158A JASSM;ASM;Missiles;2006;Yes;100;Yes;2012;No;New;1.2500;1.2500;125;No
32416;United Kingdom;China;Spey;turbofan;Engines;1975;Yes;35;Yes;2011;No;New;2.0000;2.0000;70;Yes
50749;United States;South Korea;LM-2500;gas turbine;Engines;2002;Yes;4;No;2012;No;New;7.0000;7.0000;28;No
36046;United States;Italy;T-700;turboshaft;Engines;2003;Yes;2;Yes;2011;No;New;0.9000;0.9000;1.8;Yes
51644;Germany;Spain;MTU-183;diesel engine;Engines;2007;No;4;Yes;2011;No;New;0.1000;0.1000;0.4;No
52812;Finland;Colombia;W-12;diesel engine;Engines;2008;No;2;No;2012;No;New;2.0000;2.0000;4;No
36390;Australia;United States;EPF;transport ship;Ships;2008;No;1;No;2012;No;New;30.0000;30.0000;30;Yes
54077;France;United Kingdom;ASTER-15 SAAM;SAM;Missiles;1999;Yes;30;Yes;2011;Yes;New;0.3000;0.3000;9;No
39067;Russia;Indonesia;Kh-31A1;anti-ship missile/ARM;Missiles;2009;Yes;5;Yes;2012;Yes;New;0.9000;0.9000;4.5;No
51595;United States;United Kingdom;FGM-148 Javelin;anti-tank missile;Missiles;2009;No;500;Yes;2011;No;New;0.0300;0.0300;15;Yes
31729;United States;Taiwan;AH-64E Apache;combat helicopter;Aircraft;2010;Yes;8;Yes;2013;No;New;15.0000;15.0000;120;No
23773;Sweden;South Africa;JAS-39C Gripen;FGA aircraft;Aircraft;2000;Yes;7;Yes;2011;No;New;26.3000;26.3000;184.1;No
53456;United States;Pakistan;King Air-350 ISR;AGS aircraft;Aircraft;2008;No;2;No;2011;No;New;11.0000;11.0000;22;No
18163;Germany;India;Do-228MP;MP aircraft;Aircraft;1983;No;1;Yes;2011;No;New;4.3000;4.3000;4.3;Yes
55596;Netherlands;France;SMART;air search radar;Sensors;2010;Yes;1;No;2012;No;New;12.5000;12.5000;12.5;No
54475;United States;Equatorial Guinea;C280;diesel engine;Engines;2009;Yes;2;No;2012;No;New;2.5000;2.5000;5;No
39902;Canada;Turkey;PT6;turboprop/turboshaft;Engines;2007;No;20;Yes;2011;No;New;0.5000;0.5000;10;No
54431;Russia;Myanmar;R-27R/T;BVRAAM;Missiles;2010;Yes;40;Yes;2012;Yes;New;0.1900;0.1900;7.6;No
55060;Netherlands;Turkmenistan;Variant;air/sea search radar;Sensors;2011;No;1;No;2012;No;New;4.7500;4.7500;4.75;No
53832;United States;Kuwait;Pegasus;patrol craft;Ships;2009;No;3;Yes;2012;No;New;4.6000;4.6000;13.8;No
53667;Israel;Singapore;Heron;UAV;Aircraft;2010;Yes;5;Yes;2012;No;New;3.0000;3.0000;15;No
52238;China;Pakistan;LS-6-500;guided bomb;Missiles;2008;Yes;75;Yes;2013;Yes;New;0.0300;0.0300;2.25;No
27414;Russia;UAE;96K9 Pantsyr-S1;SPAAG/SAM system;Air defence systems;2000;No;6;Yes;2013;No;New;11.0000;11.0000;66;No
53832;United States;Kuwait;Pegasus;patrol craft;Ships;2009;No;5;Yes;2013;No;New;4.6000;4.6000;23;No
52321;United States;Hungary;MaxxPro;APC;Armoured vehicles;2010;No;2;Yes;2011;No;New;0.3200;0.3200;0.64;No
35533;Germany;Israel;MT-883 Ka-501;diesel engine;Engines;2000;Yes;50;Yes;2012;No;New;0.3000;0.3000;15;No
38997;United States;Saudi Arabia;S-70/UH-60L;helicopter;Aircraft;2008;No;11;Yes;2011;No;New;7.2500;7.2500;79.75;No
33450;Sweden;UAE;Saab-340AEW;AEW&C aircraft;Aircraft;2009;No;1;No;2011;No;Second hand but modernized;60.0000;39.6;39.6;No
50664;Singapore;United Kingdom;Bronco;APC;Armoured vehicles;2008;No;34;Yes;2011;No;New;0.2600;0.2600;8.84;No
31909;South Korea;Turkey;KT-1 Woong Bee;trainer aircraft;Aircraft;2007;No;20;Yes;2011;No;New;1.9000;1.9000;38;Yes
